"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Hưng ơi sao con đi sớm thế này hưng ơi😞🙏🙏","0",,"2024-02-01T12:19:11.000Z","ctecte03","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7231083233869087750","7330606968519295762","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ebec045033b3738d19d410d0b80ea685~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4728f57c&x-expires=1762304400&x-signature=j2b4vMON5djO1elzdgzKI9FvJ6Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Trái tim trắng= bỉ ngạn trắng = sự tinh khiết🤡","0",,"2024-02-01T12:09:53.000Z","_.lephuonglinh._","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6833391300080321537","7330604567175103250","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f1cec3e2d05b4c9d895f05f1cc311a7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e73784cd&x-expires=1762304400&x-signature=LuRG5wPFZts5PBTHCsZu1OHhMck%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Thèm khát hộp thư 99+","0",,"2024-02-01T11:14:05.000Z","tthao_0502","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7242544120299832322","7330590206967448327","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2b5eae829f6dbf26881820af201664b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89642fb8&x-expires=1762304400&x-signature=15JompqXoN1HmKisC9ZhuSAkGtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"địt mẹ cali","0",,"2024-02-01T03:56:26.000Z","123.binhyen","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7325029491867993094","7330477417804710674","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/15b56d6e5af3a93aebcaf5e261db5ee9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7e703a6&x-expires=1762304400&x-signature=L3Atw6HunMiqjwldO3b9MAuVVrw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kid","0",,"2024-01-31T13:42:38.000Z","xzm037","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7261581503976653831","7330257363884770050","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d84b400ebd9476afd58f25f25cbc2b12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b21010bd&x-expires=1762304400&x-signature=ZMtvawo8SlTdn738PsJWNomC8SI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Toàn bọn cali ngáo lồnzzzz","0",,"2024-01-31T13:07:32.000Z","thcham.w","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7223014118004655131","7330248330670506754","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/647a6684ddea698e6d077033d5d442e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2183fd48&x-expires=1762304400&x-signature=dHXrIkilYjTvOaNvUSf0f3c3EpE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"thế nam muốn nói như nào 🥺","0",,"2024-01-31T12:48:28.000Z","ngukhonggmomat","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7267094639395079176","7330243408218866434","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7fab3f6a90a1de7cb05d01a5abaca0f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc89d27e&x-expires=1762304400&x-signature=dlRKTACoVN%2FuACqHxfUID0aX8Rg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"muốn hộp thư 99+👍","0",,"2024-01-31T12:05:26.000Z","bao89108910","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7015410111117345819","7330232335641723650","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4f94d7af8388ae438c5a8f8b23cab126~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ddd7bab&x-expires=1762304400&x-signature=ZKHv%2BpzqonqJmP4JasZ8EipSBzg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cay cc m","0",,"2024-01-31T11:51:32.000Z","_ntkooo","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7313495962075694082","7330217836956582674","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/42910ac336815c3d065ada5531993676~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7f44ac1&x-expires=1762304400&x-signature=iirmGyYmP7ODTkjhyAdtKreCUD8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"á à🙃","0",,"2024-01-31T11:38:41.000Z","iptou","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7188487861716042754","7330225409877459713","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/44d2a591fb1b254eaa6442ed592bd0f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b970ea6&x-expires=1762304400&x-signature=BQaqQ1eqQNPO%2FWE1ZDPH0JOYUvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"đúng r bạn","0","0","2023-12-18T09:01:54.000Z","cobamientay66f2","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6749543313911137282","7313857278061314817","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b7848de86ac20f6e54af99c31338af98~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=63c1ff58&x-expires=1762304400&x-signature=dr58HtQMkA2SkizcXFvkRUi4wYU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥰🥰🥰","0","0","2023-12-27T15:34:00.000Z","dhn20061","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7076067292699051009","7317298112647824130","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eb64d2806ad318d079bc057387d6f761~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6ec04751&x-expires=1762304400&x-signature=PH4Ed8hzxbEsL3xxxeeuPlO%2FKOQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"=))))))) cay thật đấy","0","0","2024-01-19T06:56:14.000Z","letueann_lieuxinh","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6780979893196768258","7325699578409108225","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7e9ffa7ebb5832919feb5d2f0ddb5967~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e73342ae&x-expires=1762304400&x-signature=o1%2BkJZmkeIUl2oolMjdRjj%2Brh%2Bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"với giọng nói này với Thái độ này là đủ hiểu vì sao gọi là parky","2",,"2023-12-11T22:51:20.000Z","trieu.t.long","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7265656598000911366","7311473296858465025","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7265665852320514050~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae39e125&x-expires=1762304400&x-signature=uXZ%2Fivqe7jnrnfAtvtel8LIEB5I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ko biết ai thái độ trc","1",,"2023-12-17T14:32:46.000Z","hihj_qne","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7014807045667554310","7313555389693739777","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8c4a4334cdf4d1eb50ca50989e719511~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ba27646&x-expires=1762304400&x-signature=0R4mE5izWa8Oe0m6BcEjHZxFutU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"đeo dọ mõm vào ko lại cắn ng khác🙂","1",,"2023-12-18T05:41:58.000Z","diemsu221106","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6809535338252452866","7313805718708519682","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bdfdd187f55693846b72868df4f8630d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7bfbf04&x-expires=1762304400&x-signature=iU6TQhva8BI2oi6vtB1l3qYuEKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mày nói nói tiếng người chưa rành mà bình với luận tiến hoa thêm đi parky con","0",,"2023-12-18T05:54:23.000Z","trieu.t.long","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7265656598000911366","7313808926872306433","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7265665852320514050~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae39e125&x-expires=1762304400&x-signature=uXZ%2Fivqe7jnrnfAtvtel8LIEB5I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"t thách m ra bắc dám nói câu đấy🙂","0",,"2023-12-18T05:55:17.000Z","diemsu221106","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6809535338252452866","7313809123078210305","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bdfdd187f55693846b72868df4f8630d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7bfbf04&x-expires=1762304400&x-signature=iU6TQhva8BI2oi6vtB1l3qYuEKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mà m có pk ng dân tộc vs t lol đâu s t pk chấp nhỉ","0",,"2023-12-18T05:56:32.000Z","diemsu221106","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6809535338252452866","7313809474887484161","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bdfdd187f55693846b72868df4f8630d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7bfbf04&x-expires=1762304400&x-signature=iU6TQhva8BI2oi6vtB1l3qYuEKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"T lạy m.Con nít thì lo học đi hay là không được ăn học đàng hoàng?","0",,"2023-12-18T13:56:03.000Z","naaiuu18","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7265744544938640385","7313933090832417538","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/66f8e453166c43a6e6bf5b505e06c00e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=55ec67d9&x-expires=1762304400&x-signature=SHlbFp%2BBL1rjRk92TsOqe97boiY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"nói như m là k bị ghét à😍","0",,"2023-12-19T13:40:35.000Z","uuyene","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7061603574330295322","7314300194047509249","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f0f3ecdfdc90a53ca255d1f6aa152bf9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f67f9c3&x-expires=1762304400&x-signature=y9tmh2Ckk4AZzACOZ33oRncJ1Tg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Vô học:)))","0",,"2023-12-19T15:00:14.000Z","pttramy_2804","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7295008847906702354","7314320724671202055","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b2b36a79f9e325bd37716c24f0a3e10b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b67f2d36&x-expires=1762304400&x-signature=ntwTpnTI08Z6KnKFdPfOnB2OqeY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"có qua có lại 😞","0",,"2024-01-15T11:53:37.000Z","_ilyn.zang17","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7066573318685901826","7324291898125632258","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1f75fc164c5df6938f2df69b5267338e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07da6221&x-expires=1762304400&x-signature=7pdHS0%2BA9aDdGYFLIbBTAy57QQg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"cẩn thận bố mẹ đọc đc lại tịch thu đt cháu ôii","0",,"2024-01-31T15:37:33.000Z","maidha57","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7072726337203438594","7330287018356114184","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5e1e13623f840debc2f6ea768dd370f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=42ae99d6&x-expires=1762304400&x-signature=dPzzYW%2B5XI7qbXio5sKwDL9OxEw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@hyn.chau","0","0","2024-01-30T15:57:43.000Z","mittonu_131","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7273101056979174402","7329921088832979713","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/13399c0145c20d2336cbfd97d722918e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9381d13f&x-expires=1762304400&x-signature=OlaYXc%2B54nWQEYAYopen358MGaA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"@✧ ˚｡⋆୨୧˚ pt.huynh .𖥔 ݁ ˖𖦹 gửi chị Phờ","0","0","2023-12-14T12:26:48.000Z","phuocc_nguyn","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7123381160503395330","7312425772688966408","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9f664ead2b097b771f740beb6c57c366~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cd967ccd&x-expires=1762304400&x-signature=owz01hfY56BQpTm2fbOrgL2%2BBSM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"@Chính Vũ ui c oi hic","0","0","2023-12-02T16:26:53.000Z","uyn.phm04","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7276415475793167367","7308034544539796225","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/171657d66543d66838ca6f4002e9eab2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d46dd81&x-expires=1762304400&x-signature=iVKw%2FCLqN10hHf5aH3jALnwiRQ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"có từ nào khịa parky nhưng ko bao gồm người HN gốc nhỉ. dân HN lịch lãm và học thức rất khác biệt với bọn còn lại.","14","32","2023-12-13T01:11:03.000Z","lotus6481","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7215582936346067995","7311880484224041736","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dd87e40cb266b04eb2cc345f666592e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d736bd76&x-expires=1762304400&x-signature=Gt17OMGEsqEHg7uWmA3KGP8Fue4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Chắc chơi cùng hội mẹ bỉm toàn người trắng nên giờ c tắm trắng hay sao mà thấy da trắng hơn so với mọi khi","181","3","2023-12-06T13:01:10.000Z","haohihi6686","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6669560491193221121","7309465927077397249","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/adf1c5c1ad99acd93fcb95c32dc2ef33~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6925df91&x-expires=1762304400&x-signature=O9xsf9bji7bVMdxAf%2BZkkrJbnVY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Bảo trẻ trâu lại tự ái","0",,"2024-01-31T11:27:38.000Z","taeui._.riegrow","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7262874127379268609","7330222607633859335","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a97e879a7e93ccfe129d4f46134a40cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e13267da&x-expires=1762304400&x-signature=KRRM%2BeHWWpBS%2FLmgCo6h%2Bh5K1fE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Nguyễn Hưng maku 🤡","0",,"2024-01-31T11:06:38.000Z","buncteo","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7039937986306032641","7330217147904115457","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/845f76b8eef4bca3e6f6e19f9c0853e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5be8746e&x-expires=1762304400&x-signature=AlyzeGsgSDfJIKbvIsQDa2rIaR8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"nhục😉","0",,"2024-01-31T10:56:40.000Z","cuaadagiuu","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7204376589667304454","7330214594797159169","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1ce06d4fc5c35fe4771c9b049f31cad2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7f51a37f&x-expires=1762304400&x-signature=bQKCKpONDKDFx4cO0Nn3o6afSGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"thế lũ cali có thủ đô không nhỉ","0",,"2024-01-31T10:28:57.000Z","tttt.2010","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7072688122009535489","7330207485376758546","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3b8e32fe2de7ef870b05e5b14004ade3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=82d07e22&x-expires=1762304400&x-signature=uJvEeRg%2FDUsNccI734Z7Bqyz8n0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"chả biết ai mới là ng cay trc","0",,"2024-01-31T10:09:23.000Z","khanhiumoing","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6800353444425663489","7330202381349602050","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a69975eb764978e5491cdde6741935ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0293b37f&x-expires=1762304400&x-signature=2gv%2BJ7TW0uWMAtHXy%2BpefBEveNs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"hay éo mẹ j","0",,"2024-01-31T09:59:11.000Z","pnh.ah110","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7291882365839049729","7330199806705632008","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/217377a84644d2698ebb7e6cad0b992b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=73d9fea5&x-expires=1762304400&x-signature=B80owSyWdgsWtSGQfNlAY8LC%2BdM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ngu","0",,"2024-01-31T07:01:59.000Z","qohazzz","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7288603435283760135","7330154122660741895","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6810dd56af6d64e2edf469a6a9a58426~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a8b14279&x-expires=1762304400&x-signature=m8LLK1h7JQHrmfKu32D2URSGaXQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"K nói dc tiếng người à","0",,"2024-01-30T16:21:52.000Z","kwdau5","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6883838607469249537","7329927291026195202","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/71254e74298170c755d2954de8ead951~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9618b9a0&x-expires=1762304400&x-signature=lbm6IDZJyytskDiHi17PtrSHXUo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"nhìn lại chúng mày xem giúp được j cho đất nc ,miền Bắc ng năm về trc vừa giải phóng miền nam thống nhất đất nc, còn lũ ăn hại cm chỉ có lên đây ns","0",,"2024-01-30T14:52:46.000Z","t_nong_moah","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7275188760466342913","7329904377845760775","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0caf9ae5d5a174c614401d34533c5192~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4ebe671f&x-expires=1762304400&x-signature=822dTN4rM5N2427lQ4%2FP3%2FSi0A4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Cali cay","0",,"2024-01-30T14:35:45.000Z","tolanguoivietnam102","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7250821201877599238","7329899722889986837","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cab6f14a7413e021e4247900e77c002d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a3283eff&x-expires=1762304400&x-signature=t0V2Ij88ZWbc6lQJNj0gIne%2FFJ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Culi","0",,"2024-01-30T14:16:35.000Z",".c3o.5","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6950954115645588482","7329895079781417736","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e4be071e465ae3028a6a3b55d60988d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9c2794dc&x-expires=1762304400&x-signature=cyQBurUJ%2F6x1Y%2F4bTCmukmjyGbA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"nín giùm t","0",,"2024-01-21T11:56:48.000Z","kchictefmaiwe._","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7120277512143635457","7326519277690487559","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c81152dc48a710886ebf5374fc8f338e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4e77cced&x-expires=1762304400&x-signature=oOV2xgUBPFvCZOHSofbaJeaawNk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"cay cái l 🥰","0",,"2024-01-21T09:44:39.000Z","_n.hzien05_8","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7015513708646614042","7326485202725012242","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c037ca5d26b00fb00d17f8e955b0acca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=82e9ec8d&x-expires=1762304400&x-signature=AzWWpkepKKxuJ5RuN6ZF3nuguMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"cay chỗ nào nói nghe chs🤣","0",,"2024-01-21T07:55:54.000Z","hyvcp5","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7303155979188421633","7326456714738451221","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/200508ef50fa1ee3890ba2d8f1ab846b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1b663ae5&x-expires=1762304400&x-signature=ChHXZjGEsmNJ7ZeObeKkgCms7EE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"parky có động phạm đến nhà bạn kg ma nói này nói kia vậy bạn","0",,"2024-01-21T06:55:00.000Z","hanamquetoi90899","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6767683771372028930","7326441418842243842","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/02220441c84f213f0c740aaad103dab4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8268a12f&x-expires=1762304400&x-signature=JL5aBlWsyAjXzCNtgxIMIJGboW0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Vô học à","0",,"2024-01-20T17:22:41.000Z","lchiii1511","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7123224390012191771","7326232171092886290","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5f7d34af83bacd997bb8d87b74143939~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a491ee1c&x-expires=1762304400&x-signature=9GkBp98C4MGh5H2Y3MxaoePYKjc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Sao m hèn v? M cmt xong m tắt cmt bên acc m là s?","0",,"2024-01-20T15:28:15.000Z","ttragz1611","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6777351678922851330","7326202683780924168","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e217db38883621aec29d9436b31649b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a12818d8&x-expires=1762304400&x-signature=50guBsHP5i90wSDHWA7v%2BO%2Bvkho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Ui cj ơi e đag nghén đag thèm gặp cj 🥲🥲","0","0","2023-12-17T14:07:37.000Z","thanh.thanh92922","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7170332422546342914","7313564998731186945","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7170332716167725082~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d5fcc59b&x-expires=1762304400&x-signature=M40Th2bHnkETVu7z7rxuDzsL%2BnU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@khánh cuti @❤️‍🩹💢 @THÍCH THÌ ĐỤNG @tuấn khang @hoài ann rồng đen😎●_●😈⅘","0","0","2024-02-02T13:03:12.000Z","thanh.lam.tien","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7187607782559269889","7330989410886746898","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/21dcc9a3c3be55bd80a2570f95cd03d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=834202e7&x-expires=1762304400&x-signature=vLvvxcfRI70zFWwe8Df0PZPyLzk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂😂😂😂😂","0","0","2025-10-09T02:22:16.000Z","jason_fong","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6639300699874508801","7559041623267754759","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f9ccaafc45c2e6f41306aedc3fec1cd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4bd15128&x-expires=1762304400&x-signature=%2Fn6ISW69e4HuyODrzlyMLehm4wo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
