"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","detailedMentions/7/nickName","detailedMentions/7/profileUrl","detailedMentions/7/secUid","detailedMentions/7/userId","detailedMentions/8/nickName","detailedMentions/8/profileUrl","detailedMentions/8/secUid","detailedMentions/8/userId","detailedMentions/9/nickName","detailedMentions/9/profileUrl","detailedMentions/9/secUid","detailedMentions/9/userId","detailedMentions/10/nickName","detailedMentions/10/profileUrl","detailedMentions/10/secUid","detailedMentions/10/userId","detailedMentions/11/nickName","detailedMentions/11/profileUrl","detailedMentions/11/secUid","detailedMentions/11/userId","detailedMentions/12/nickName","detailedMentions/12/profileUrl","detailedMentions/12/secUid","detailedMentions/12/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","mentions/7","mentions/8","mentions/9","mentions/10","mentions/11","mentions/12","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22f7dd2a01086eea5a5b329b3f747a2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5d853c89&x-expires=1762228800&x-signature=d2XWsDH8sf1LIsbeKH0XCfnhAZ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519186637982941970","1750697072","2025-06-23T16:44:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","chứ ko lẽ chuyện hề ko cưòi khóc ra =))","7008131245826819074","lonely24598","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d8a1199667f42f703b017b732d4733fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=71fbd377&x-expires=1762228800&x-signature=uyz2ezgToN1cYEo7x%2Fg9g5yr7f8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519146392042373895","1750687703","2025-06-23T14:08:23.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","chứ mấy thg CG thì làm đc gì😂😂😂...tội","6830397794990572546","maidohoaiduc","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d8a1199667f42f703b017b732d4733fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=71fbd377&x-expires=1762228800&x-signature=uyz2ezgToN1cYEo7x%2Fg9g5yr7f8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519146754203403026","1750687787","2025-06-23T14:09:47.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","nhớ đi tiêm phòng uốn ván...k hẹo như ai kia vì bị đóng đinh á","6830397794990572546","maidohoaiduc","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c3e4d920eecbea81774aa95fcfa37fb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=774ebda3&x-expires=1762228800&x-signature=NAAu07t2SfmXk%2BNUXWtmpn1JFqI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519148373765522183","1750688159","2025-06-23T14:15:59.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","đinh để dành đóng áo quan cho nhà m thôi, k cần quan tâm đâu, cám ơn😁😁😁","7136567739787543579","viet.anh9715","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d8a1199667f42f703b017b732d4733fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=71fbd377&x-expires=1762228800&x-signature=uyz2ezgToN1cYEo7x%2Fg9g5yr7f8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519148554800300807","1750688202","2025-06-23T14:16:42.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","cay cay😁😁😁..thương k khóc a thương🥰🥰","6830397794990572546","maidohoaiduc","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14c474b6ba396951d4697ac1facb6fee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=585105b9&x-expires=1762228800&x-signature=YSvHRke052ePEC6SFE9OROtXScc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519386085374640904","1750743507","2025-06-24T05:38:27.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Kinh thánh chứ đ phải lịch sử sybau🥀","6824106815077499906","bruce_trinh2007","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/566866dec1c0643ff7bdb09109a4d62c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57563351&x-expires=1762228800&x-signature=4RVBwf5JbkVIFrmt4nThCPr4Ixo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519373784684659464","1750740644","2025-06-24T04:50:44.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Mày nên xem rồng châu á nó như nào , rồng châu á tượng trưng cho sự cao quý nhé con , rồng là con của trời ( thiên tử )đấy con","7254090562453259270","trng640","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4ca16199d2d5e3f470405b92f06bfe4e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4625939c&x-expires=1762228800&x-signature=BJPS3hE8eQ99zFYSHg4LYGb73bM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519364099214787346","1750738392","2025-06-24T04:13:12.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","m ở châu á hay ở bên tây","6857784280912741378","4121120t","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c3e4d920eecbea81774aa95fcfa37fb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=774ebda3&x-expires=1762228800&x-signature=NAAu07t2SfmXk%2BNUXWtmpn1JFqI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519370392700896008","1750739855","2025-06-24T04:37:35.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","bên nào thì bên, m ở châu Á thì k được nói chuyện bên Tây à, cmt uuu hết phần thiên hạ😂😂😂","7136567739787543579","viet.anh9715","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4ca16199d2d5e3f470405b92f06bfe4e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4625939c&x-expires=1762228800&x-signature=BJPS3hE8eQ99zFYSHg4LYGb73bM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519370620363784967","1750739909","2025-06-24T04:38:29.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","rồi rồng châu á liên quan đéo gì phương tây mà m lôi vào vậy=))","6857784280912741378","4121120t","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c682c9f796ef9986f615d3809949edc6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f244cd46&x-expires=1762228800&x-signature=sH0jF09jLpuO2ZjP3d9lawr8C7w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7529102938330694407","1753005889","2025-07-20T10:04:49.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","chúa đy rãi nhân quyền và dân chủ khắp nơi","7178891984014672898","tuntm339","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2f2f726b8d134a09c8a1c8e31db7c5ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5be3831c&x-expires=1762228800&x-signature=R2n5BHwcPYJIoxVUAUcA0gPdiMU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7532686077846766354","1753840166","2025-07-30T01:49:26.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Cha sứ đi trước giặc bước theo sau .","7431799564070159377","kayyy190509","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9d0664e66877325f92e701b1555df82c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c98d9c98&x-expires=1762228800&x-signature=ZvzE%2BA8AmqQM9Pb8kDURNvfKiOs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7531800639304270599","1753633998","2025-07-27T16:33:18.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Phật dạy nhẫn và cười cho qua mn ạ","7211072666698302465","qb20564","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/74b709d24243cf64a428ba032aee6b10~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb8404e3&x-expires=1762228800&x-signature=Zdall5PfBylZwAJiMJfoJ%2B8Z7R0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7529945240801116936","1753202007","2025-07-22T16:33:27.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","đc như đạo công giáo ko","7348823331615163412","tsioefna4","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/924d8c57d58ed4b0be98e9d3e8a8143e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e347677&x-expires=1762228800&x-signature=c9VL8DFP61Mcvlg0wm%2FQ%2BaHIdbY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7523477321853174546","1751696072","2025-07-05T06:14:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","✝️❎
☯️✅","7390969253652939794","pnvt15","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5fe8ae6f7b1c94975f858ab7b026b524~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=566c3dab&x-expires=1762228800&x-signature=g4lZcXUihGGlbwZbJ0hxSl1TQIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519441911213490952","1750756507","2025-06-24T09:15:07.000Z","✌️","https://www.tiktok.com/@7510618175038506000","MS4wLjABAAAA5OWG4NKBhiD-N6HjcSih67rGzfq1vizLtTArU43kHHKrju5NMGeBCRScwy6BLL89","7510618175038506000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false","@✌️",,,,,,,,,,,,,"false",,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","@✌️","7058250631949550619","caobadai7","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2ed378c584cefffd5a97a6af9925934e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b0fede1&x-expires=1762228800&x-signature=XxHOFhr9vGYpv8SCSEZn7ewKluc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7520115275364385552","1750913294","2025-06-26T04:48:14.000Z","Học Dược nhưng hay ốm🥹","https://www.tiktok.com/@7020959388693529627","MS4wLjABAAAAIYeFpvYuG6nOdLDARW2z83RimJGi8NrnMQOZrfaYcd8rtvSi7-y-oFOZfTSbm9GL","7020959388693529627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false","@Học Dược nhưng hay ốm🥹",,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","@Học Dược nhưng hay ốm🥹 🤡","6706101679111128065","pineapple.k3","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cd7e4d030d21ba0c137c0aff1be313c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2c246846&x-expires=1762228800&x-signature=umnPETa28Fc18Cf4OfmCXhEFiDw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519394568886862610","1750745482","2025-06-24T06:11:22.000Z","Thế Lực","https://www.tiktok.com/@6611767570616287234","MS4wLjABAAAAEr-EzMQTu8KkyXcOj_5bo8TEawxC9iE4vpEJJ83WoywDJJ9ZtmUsZF4JAX6onCp2","6611767570616287234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false","@Thế Lực",,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","@Thế Lực","6669739599243280386","tu220203","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7324645823868829697~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7c7b61d&x-expires=1762228800&x-signature=AABzBfclf%2Fuc7TT%2BhorI7fyNmS0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519353582559527697","1750735943","2025-06-24T03:32:23.000Z","Hongtrinh318","https://www.tiktok.com/@7014463089170482178","MS4wLjABAAAA5qAjV-draFvxU0H0M2FLkqDJyKy0NvTNpKLZo49ZFzjItaSjGmF3Rf9HwADlngHQ","7014463089170482178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false","@Hongtrinh318",,,,,,,,,,,,,"false",,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","@Hongtrinh318","6587725010856509441","thaibao157","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/16db148f64bcb8162bf91a867c192097~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cffd9fdf&x-expires=1762228800&x-signature=1%2F4s6QFg5NL7DKxCTcnqGLf5bbw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519452158275896072","1750758895","2025-06-24T09:54:55.000Z","Cường Tên Cường500","https://www.tiktok.com/@7056748113381934085","MS4wLjABAAAA-kLDGy61xJBbGJmMtlSdpb0kRJ23E1ArNJbue6aT4oFxSaKjCsCkmXS0eOL-E_JN","7056748113381934085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false","@Cường Tên Cường500",,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","@Cường Tên Cường500","6633554494494572545","dutri4lch","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/caba4aafcba7d854254d267fdb8cea30~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a069d73e&x-expires=1762228800&x-signature=5ztvp%2Fx5S9svodcoYz%2F2y1L2RCA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519146566780044053","1750687741","2025-06-23T14:09:01.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","mù quáng thật nó mỉa mai tổ tiên mình như vậy nhưng lại bênh vực nó rồng tây với rồng á hình dáng khác nhau hoàn toàn quan niệm về rồng cũng khác. lần đầu thấy có người bị chửi cả mả nhà lên mà vẫn bênh người chửi","6605124952125980673","lbcn7g","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/41e8c6cc9158f75d12b81fda2465b468~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=72af7ab6&x-expires=1762228800&x-signature=4SQeKhppvRFsvKLHzg9Dvf8QrWU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519141998960542465","1750686680","2025-06-23T13:51:20.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","câu đầu bảo con rồng cháu tiên không phải nói dân tao à? cố biện minh làm gì nhóc thánh bọn m tài quá sao ko xuống cứu mấy thằng ăn xin móc rác bên mỹ kia kìa ? ở đó mà phân với chả biệt nghe còn ko nên thân","6966971127932486658","phong.31.01","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c3e4d920eecbea81774aa95fcfa37fb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bd3e9796&x-expires=1762228800&x-signature=uLoRuIh%2Ben0g9uWegJnC1C775C8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519143671590732562","1750687066","2025-06-23T13:57:46.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","câu đầu sao k có câu sau., k có gì cho chúng m xuyên tạc nên khó chịu chứ gì😂😂😂","7136567739787543579","viet.anh9715","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p77-sign-sg-lite.tiktokcdn.com/tos-alisg-avt-0068/c8837531eed3baf2de8fef92c7afc375~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b63ed161&x-expires=1762228800&x-signature=pOIFNbfnpzrAm1V9EM0aZ%2Fp3%2Beg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519143517257433864","1750687034","2025-06-23T13:57:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Chưa thấy đứa nào vẽ được con rồng trong kinh thánh :)), theo bạn diễn tả thì nó là con l gì chứ con rồng phương tây nào như thế🤣","7132675942267388954","haohaochuakay8386","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/20f7cd4541e67bc5ad4684ed45b755df~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0dfce426&x-expires=1762228800&x-signature=8QSH8QFCzV0m8STfGQ7W%2FpYifAE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519129348999250706","1750683734","2025-06-23T13:02:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Thế rồng tây liên quan khẹc gì tới phương đông vậy?","7352142042657686529","hi234bb","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e01071ef0c64ce689ee9b399609d10ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1fe0eaa0&x-expires=1762228800&x-signature=3AMWIQdgcuWQp3kRz96XioP5vCI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519125185859453703","1750682765","2025-06-23T12:46:05.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","ông bà tổ tiên ngàn đời của t chưa bao giờ biết kinh thánh là qq gì :))) kinh của người bị đóng đinh lquan gì tới nước Nam t","7248865756489335814","lecongminh2204","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c8949d7cb4c874666d83683aa9043d51~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=978bec1b&x-expires=1762228800&x-signature=L8nLJgqZ2ITah%2F1RZ34G1BxYN68%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519117302614639367","1750680930","2025-06-23T12:15:30.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","ra đường nói ""tôi bị ngu"" đc ròi","6789990202662634497","nguyenhoanggiahuys","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c3e4d920eecbea81774aa95fcfa37fb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bd3e9796&x-expires=1762228800&x-signature=uLoRuIh%2Ben0g9uWegJnC1C775C8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519119124326662920","1750681354","2025-06-23T12:22:34.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519044290392949522",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","để lại cho mình đi, thêm vào"" tôi bị uuu mà còn cùn nữa xin chớ đụng vào""🤭🤭🤭","7136567739787543579","viet.anh9715","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
